ClientCode,OrderNumber,Label,Enabled,Region,GoogleRef,DefaultLCID,Ville
_TS_CO_etab_APE LA RIVIERE (68155),182,Agence LA RIVIERE ,True,_TS_CO_Department_Runion974,97450,1036,SAINT LOUIS
_TS_CO_etab_APE PARIS 15 EME BRIANCON (75192),10,Agence PARIS 15 EME BRIANCON,True,_TS_CO_Department_Paris75,75015,1036,PARIS 15
_TS_CO_etab_34238,3,ALE Martigues ,True,_TS_CO_Department_BouchesduRhne13,13056,1036,MARTIGUES
_TS_CO_etab_75676,1,ALE Sèvres ,True,_TS_CO_Department_HautsdeSeine92,92072,1036,SEVRES
_TS_CO_etab_75299,1,Agence Paris 18ème - Genevoix,True,_TS_CO_Department_Paris75,75118,1036,PARIS 18
_TS_CO_etab_59031,1,Agence ABBEVILLE ,True,_TS_CO_Department_Somme80,80001,1036,ABBEVILLE
_TS_CO_etab_75939,1,Agence AEROPORTUAIRE ROISSY CDG ,True,_TS_CO_Department_ValdOise95,95527,1036,ROISSY EN FRANCE
_TS_CO_etab_76102,585,Agence AGDE ,True,_TS_CO_Department_Hrault34,34003,1036,AGDE
_TS_CO_etab_33039,1,Agence AGEN ,True,_TS_CO_Department_LotetGaronne47,47001,1036,AGEN
_TS_CO_etab_34374,4,Agence AIX GALICE ,True,_TS_CO_Department_BouchesduRhne13,13001,1036,AIX EN PROVENCE
_TS_CO_etab_84080,587,Agence AIX LES BAINS ,True,_TS_CO_Department_Savoie73,73008,1036,AIX LES BAINS
_TS_CO_etab_34017,5,Agence AIX VALLEE DE L ARC ,True,_TS_CO_Department_BouchesduRhne13,13001,1036,AIX EN PROVENCE
_TS_CO_etab_65010,589,Agence AJACCIO ,True,_TS_CO_Department_CorseduSud2a,2A004,1036,AJACCIO
_TS_CO_etab_84103,590,Agence ALBERTVILLE ,True,_TS_CO_Department_Savoie73,73011,1036,ALBERTVILLE
_TS_CO_etab_76037,10,Agence ALBI ,True,_TS_CO_Department_Tarn81,81004,1036,ALBI
_TS_CO_etab_28057,594,Agence ALENCON ,True,_TS_CO_Department_Orne61,61001,1036,ALENCON
_TS_CO_etab_76100,596,Agence ALES AVENE ,True,_TS_CO_Department_Gard30,30007,1036,ALES
_TS_CO_etab_76099,597,Agence ALES GARDON ,True,_TS_CO_Department_Gard30,30007,1036,ALES
_TS_CO_etab_54003,598,Agence ALTKIRCH ,True,_TS_CO_Department_HautRhin68,68004,1036,ALTKIRCH
_TS_CO_etab_84037,1,Agence AMBERIEU ,True,_TS_CO_Department_Ain01,1004,1036,AMBERIEU EN BUGEY
_TS_CO_etab_84306,2,Agence AMBERIEU ,True,_TS_CO_Department_Ain01,1004,1036,AMBERIEU EN BUGEY
_TS_CO_etab_35237,602,Agence AMBOISE ,True,_TS_CO_Department_IndreetLoire37,37163,1036,NAZELLES NEGRON
_TS_CO_etab_59017,4,Agence AMIENS GARE,True,_TS_CO_Department_Somme80,80021,1036,AMIENS
_TS_CO_etab_13929,183,Agence ANCENIS ,True,_TS_CO_Department_LoireAtlantique44,44003,1036,ANCENIS ST GEREON
_TS_CO_etab_33056,2,Agence ANDERNOS ,True,_TS_CO_Department_Gironde33,33005,1036,ANDERNOS LES BAINS
_TS_CO_etab_84009,608,Agence ANDREZIEUX PFP ,True,_TS_CO_Department_Loire42,42005,1036,ANDREZIEUX BOUTHEON
_TS_CO_etab_13831,1,Agence ANGERS BALZAC ,True,_TS_CO_Department_MaineetLoire49,49007,1036,ANGERS
_TS_CO_etab_13930,2,Agence ANGERS CAPUCINS ,True,_TS_CO_Department_MaineetLoire49,49007,1036,ANGERS
_TS_CO_etab_13915,3,Agence ANGERS EUROPE ,True,_TS_CO_Department_MaineetLoire49,49007,1036,ANGERS
_TS_CO_etab_13932,4,Agence ANGERS ROSERAIE ,True,_TS_CO_Department_MaineetLoire49,49007,1036,ANGERS
_TS_CO_etab_33076,613,Agence ANGOULEME LA COURONNE ,True,_TS_CO_Department_Charente16,16113,1036,LA COURONNE
_TS_CO_etab_33067,614,Agence ANGOULEME ST MARTIAL ,True,_TS_CO_Department_Charente16,16015,1036,ANGOULEME
_TS_CO_etab_84020,615,Agence ANNECY ,True,_TS_CO_Department_HauteSavoie74,74010,1036,ANNECY
_TS_CO_etab_84054,616,Agence ANNEMASSE ,True,_TS_CO_Department_HauteSavoie74,74012,1036,ANNEMASSE
_TS_CO_etab_84071,618,Agence ANNONAY ,True,_TS_CO_Department_Ardche07,7010,1036,ANNONAY
_TS_CO_etab_34216,1,Agence ANTIBES VALLAURIS ,True,_TS_CO_Department_AlpesMaritimes06,6004,1036,ANTIBES
_TS_CO_etab_75294,2,Agence ANTONY ,True,_TS_CO_Department_HautsdeSeine92,92002,1036,ANTONY
_TS_CO_etab_59077,620,Agence ANZIN ,True,_TS_CO_Department_Nord59,59014,1036,ANZIN
_TS_CO_etab_34360,6,Agence France Travail Services GRAND ISTRES ,True,_TS_CO_Department_BouchesduRhne13,13047,1036,ISTRES
_TS_CO_etab_34138,3,Agence LE CANNET,True,_TS_CO_Department_AlpesMaritimes06,6030,1036,LE CANNET
_TS_CO_etab_34291,7,Agence MARSEILLE PT VIVAUX,True,_TS_CO_Department_BouchesduRhne13,13210,1036,MARSEILLE 10
_TS_CO_etab_34100,4,Agence NICE CENTRE,True,_TS_CO_Department_AlpesMaritimes06,6088,1036,NICE
_TS_CO_etab_21037,623,Agence ARC LES GRAY ,True,_TS_CO_Department_HauteSane70,70026,1036,ARC LES GRAY
_TS_CO_etab_75711,1,Agence ARCUEIL CACHAN ,True,_TS_CO_Department_ValdeMarne94,94016,1036,CACHAN
_TS_CO_etab_76072,1,Agence ARGELES SUR MER ,True,_TS_CO_Department_PyrnesOrientales66,66008,1036,ARGELES SUR MER
_TS_CO_etab_75551,2,Agence ARGENTEUIL ,True,_TS_CO_Department_ValdOise95,95018,1036,ARGENTEUIL
_TS_CO_etab_35012,627,Agence ARGENTON SUR CREUSE ,True,_TS_CO_Department_Indre36,36006,1036,ARGENTON SUR CREUSE
_TS_CO_etab_34333,8,Agence ARLES ,True,_TS_CO_Department_BouchesduRhne13,13004,1036,ARLES
_TS_CO_etab_59099,630,Agence ARMENTIERES ,True,_TS_CO_Department_Nord59,59017,1036,ARMENTIERES
_TS_CO_etab_75408,631,Agence ARPAJON ,True,_TS_CO_Department_Essonne91,91021,1036,ARPAJON
_TS_CO_etab_59241,635,Agence ARRAS ,True,_TS_CO_Department_PasdeCalais62,62041,1036,ARRAS
_TS_CO_etab_59058,637,Agence ARRAS RIVAGE ,True,_TS_CO_Department_PasdeCalais62,62041,1036,ARRAS
_TS_CO_etab_59111,638,Agence ARRAS SYMPHORINE ,True,_TS_CO_Department_PasdeCalais62,62041,1036,ARRAS
_TS_CO_etab_75501,3,Agence ASNIERES SUR SEINE ,True,_TS_CO_Department_HautsdeSeine92,27021,1036,ASNIERES
_TS_CO_etab_34365,9,Agence AUBAGNE ,True,_TS_CO_Department_BouchesduRhne13,13005,1036,AUBAGNE
_TS_CO_etab_84099,644,Agence AUBENAS ,True,_TS_CO_Department_Ardche07,7019,1036,AUBENAS
_TS_CO_etab_75815,1,Agence AUBERVILLIERS ,True,_TS_CO_Department_SeineSaintDenis93,93001,1036,AUBERVILLIERS
_TS_CO_etab_35035,648,Agence AUBIGNY SUR NERE ,True,_TS_CO_Department_Cher18,18015,1036,AUBIGNY SUR NERE
_TS_CO_etab_33091,649,Agence AUBUSSON ,True,_TS_CO_Department_Creuse23,23008,1036,AUBUSSON
_TS_CO_etab_76010,651,Agence AUCH ,True,_TS_CO_Department_Gers32,32013,1036,AUCH
_TS_CO_etab_21049,652,Agence AUDINCOURT ,True,_TS_CO_Department_Doubs25,25031,1036,AUDINCOURT
_TS_CO_etab_75701,2,Agence AULNAY SOUS BOIS ,True,_TS_CO_Department_SeineSaintDenis93,93005,1036,AULNAY SOUS BOIS
_TS_CO_etab_59106,656,Agence AULNOYE AYMERIES ,True,_TS_CO_Department_Nord59,59033,1036,AULNOYE AYMERIES
_TS_CO_etab_27052,659,Agence AURAY ,True,_TS_CO_Department_Morbihan56,56007,1036,AURAY
_TS_CO_etab_84134,660,Agence AURILLAC ,True,_TS_CO_Department_Cantal15,15014,1036,AURILLAC
_TS_CO_etab_76012,11,Agence AUSSILLON MAZAMET ,True,_TS_CO_Department_Tarn81,81021,1036,AUSSILLON
_TS_CO_etab_21002,664,Agence AUTUN ,True,_TS_CO_Department_Saneetloire71,71014,1036,AUTUN
_TS_CO_etab_21012,665,Agence AUXERRE ,True,_TS_CO_Department_Yonne89,89024,1036,AUXERRE
_TS_CO_etab_21025,668,Agence AVALLON-TONNERRE ,True,_TS_CO_Department_Yonne89,89025,1036,AVALLON
_TS_CO_etab_59114,669,Agence AVESNELLES ,True,_TS_CO_Department_Nord59,59035,1036,AVESNELLES
_TS_CO_etab_34034,1,Agence AVIGNON AGROPARC ,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_34277,2,Agence AVIGNON APOLLINAIRE ,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_34384,3,Agence AVIGNON JOLY JEAN ,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_34385,4,Agence AVIGNON REALPANIER ,True,_TS_CO_Department_Vaucluse84,84007,1036,AVIGNON
_TS_CO_etab_75322,1,Agence AVON ,True,_TS_CO_Department_SeineetMarne77,77014,1036,AVON
_TS_CO_etab_28059,674,Agence AVRANCHES ,True,_TS_CO_Department_Manche50,50025,1036,AVRANCHES
_TS_CO_etab_75681,4,Agence BAGNEUX ,True,_TS_CO_Department_HautsdeSeine92,2043,1036,BAGNEUX
_TS_CO_etab_76090,678,Agence BAGNOLS SUR CEZE ,True,_TS_CO_Department_Gard30,30028,1036,BAGNOLS SUR CEZE
_TS_CO_etab_66112,3,Agence BAIE MAHAULT ,True,_TS_CO_Department_Guadeloupe971,97103,1036,BAIE MAHAULT
_TS_CO_etab_59085,680,Agence BAILLEUL ,True,_TS_CO_Department_Nord59,59043,1036,BAILLEUL
_TS_CO_etab_59078,681,Agence BAPAUME ,True,_TS_CO_Department_PasdeCalais62,62080,1036,BAPAUME
_TS_CO_etab_54099,683,Agence BAR LE DUC ,True,_TS_CO_Department_Meuse55,55029,1036,BAR LE DUC
_TS_CO_etab_54056,1,Agence BAR SUR AUBE ,True,_TS_CO_Department_Aube10,10033,1036,BAR SUR AUBE
_TS_CO_etab_28004,685,Agence BARENTIN ,True,_TS_CO_Department_SeineMaritime76,76057,1036,BARENTIN
_TS_CO_etab_66129,19,Agence BASSE TERRE ,True,_TS_CO_Department_Guadeloupe971,97124,1036,ST CLAUDE
_TS_CO_etab_65128,686,Agence BASTIA ,True,_TS_CO_Department_HauteCorse2b,2B033,1036,BASTIA
_TS_CO_etab_28119,687,Agence BAYEUX ,True,_TS_CO_Department_Calvados14,14047,1036,BAYEUX
_TS_CO_etab_33030,1,Agence BAYONNE ,True,_TS_CO_Department_PyrnesAtlantiques64,64102,1036,BAYONNE
_TS_CO_etab_76085,690,Agence BEAUCAIRE ,True,_TS_CO_Department_Gard30,30032,1036,BEAUCAIRE
_TS_CO_etab_13926,5,Agence BEAUFORT EN ANJOU ,True,_TS_CO_Department_MaineetLoire49,49021,1036,BEAUFORT EN ANJOU
_TS_CO_etab_21021,692,Agence BEAUNE BUFFON ,True,_TS_CO_Department_CotedOr21,21054,1036,BEAUNE
_TS_CO_etab_13896,6,Agence BEAUPREAU ,True,_TS_CO_Department_MaineetLoire49,49023,1036,BEAUPREAU EN MAUGES
_TS_CO_etab_59001,1,Agence BEAUVAIS DELIE ,True,_TS_CO_Department_Oise60,60057,1036,BEAUVAIS
_TS_CO_etab_33057,3,Agence BEGLES ,True,_TS_CO_Department_Gironde33,33039,1036,BEGLES
_TS_CO_etab_21053,696,Agence BELFORT ,True,_TS_CO_Department_Belfort90,90010,1036,BELFORT
_TS_CO_etab_21051,697,Agence BELFORT THIERS ,True,_TS_CO_Department_Belfort90,90010,1036,BELFORT
_TS_CO_etab_33094,698,Agence BELLAC ,True,_TS_CO_Department_HauteVienne87,87011,1036,BELLAC
_TS_CO_etab_84101,30,Agence BELLEVILLE ,True,_TS_CO_Department_Rhne69,69019,1036,BELLEVILLE EN BEAUJOLAIS
_TS_CO_etab_84032,3,Agence BELLEY ,True,_TS_CO_Department_Ain01,1034,1036,BELLEY
_TS_CO_etab_59096,701,Agence BERCK ,True,_TS_CO_Department_PasdeCalais62,62108,1036,BERCK
_TS_CO_etab_33048,1,Agence BERGERAC NAILLAC ,True,_TS_CO_Department_Dordogne24,24037,1036,BERGERAC
_TS_CO_etab_28022,705,Agence BERNAY ,True,_TS_CO_Department_Eure27,27056,1036,BERNAY
_TS_CO_etab_21043,707,Agence BESANCON PALENTE ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_21060,708,Agence BESANCON PALENTE ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_21056,709,Agence BESANCON PLANOISE ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_21031,710,Agence BESANCON TEMIS ,True,_TS_CO_Department_Doubs25,25056,1036,BESANCON
_TS_CO_etab_59121,711,Agence BETHUNE ,True,_TS_CO_Department_PasdeCalais62,62119,1036,BETHUNE
_TS_CO_etab_76087,712,Agence BEZIERS CAPISCOL ,True,_TS_CO_Department_Hrault34,34032,1036,BEZIERS
_TS_CO_etab_76101,713,Agence BEZIERS COURONDELLE ,True,_TS_CO_Department_Hrault34,34032,1036,BEZIERS
_TS_CO_etab_75521,3,Agence BEZONS ,True,_TS_CO_Department_ValdOise95,95063,1036,BEZONS
_TS_CO_etab_33011,2,Agence BIARRITZ ,True,_TS_CO_Department_PyrnesAtlantiques64,64122,1036,BIARRITZ
_TS_CO_etab_76025,1,Agence BLAGNAC ,True,_TS_CO_Department_HauteGaronne31,31069,1036,BLAGNAC
_TS_CO_etab_13897,195,Agence BLAIN ,True,_TS_CO_Department_LoireAtlantique44,44015,1036,BLAIN
_TS_CO_etab_33055,4,Agence BLAYE ,True,_TS_CO_Department_Gironde33,33058,1036,BLAYE
_TS_CO_etab_35241,717,Agence BLOIS GARE ,True,_TS_CO_Department_LoiretCher41,41018,1036,BLOIS
_TS_CO_etab_35246,718,Agence BLOIS LA PLACE ,True,_TS_CO_Department_LoiretCher41,41018,1036,BLOIS
_TS_CO_etab_75822,3,Agence BOBIGNY ,True,_TS_CO_Department_SeineSaintDenis93,93008,1036,BOBIGNY
_TS_CO_etab_34286,5,Agence BOLLENE ,True,_TS_CO_Department_Vaucluse84,84019,1036,BOLLENE
_TS_CO_etab_75825,4,Agence BONDY ,True,_TS_CO_Department_SeineSaintDenis93,93010,1036,BONDY
_TS_CO_etab_33004,5,Agence BORDEAUX BASTIDE ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_33022,6,Agence BORDEAUX MERIADECK ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_33042,7,Agence BORDEAUX Nord ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_33013,6,Agence BOUCAU ,True,_TS_CO_Department_PyrnesAtlantiques64,64140,1036,BOUCAU
_TS_CO_etab_66007,23,Agence BOUILLANTE ,True,_TS_CO_Department_Guadeloupe971,97106,1036,BOUILLANTE
_TS_CO_etab_75517,5,Agence BOULOGNE BILLANCOURT ,True,_TS_CO_Department_HautsdeSeine92,92012,1036,BOULOGNE BILLANCOURT
_TS_CO_etab_59108,726,Agence BOULOGNE DAUNOU ,True,_TS_CO_Department_PasdeCalais62,62160,1036,BOULOGNE SUR MER
_TS_CO_etab_84033,5,Agence BOURG EN BRESSE ,True,_TS_CO_Department_Ain01,1053,1036,BOURG EN BRESSE
_TS_CO_etab_35239,729,Agence BOURGES ,True,_TS_CO_Department_Cher18,18033,1036,BOURGES
_TS_CO_etab_35235,730,Agence BOURGES PROSPECTIVE ,True,_TS_CO_Department_Cher18,18033,1036,BOURGES
_TS_CO_etab_84090,731,Agence BOURGOIN JALLIEU ,True,_TS_CO_Department_Isre38,38053,1036,BOURGOIN JALLIEU
_TS_CO_etab_33084,20,Agence BRESSUIRE ,True,_TS_CO_Department_DeuxSvres79,79049,1036,BRESSUIRE
_TS_CO_etab_27199,733,Agence BREST EUROPE ,True,_TS_CO_Department_Finistre29,29019,1036,BREST
_TS_CO_etab_27115,734,Agence BREST IROISE ,True,_TS_CO_Department_Finistre29,29019,1036,BREST
_TS_CO_etab_27178,737,Agence BREST MARINE Direction Territoriale 29 ,True,_TS_CO_Department_Finistre29,29019,1036,BREST
_TS_CO_etab_75327,738,Agence BRETIGNY SUR ORGE ,True,_TS_CO_Department_Essonne91,21107,1036,BRETIGNY
_TS_CO_etab_34029,740,Agence BRIANCON ,True,_TS_CO_Department_HautesAlpes05,5023,1036,BRIANCON
_TS_CO_etab_54070,1,Agence BRIEY ,True,_TS_CO_Department_MeurtheetMoselle54,54099,1036,VAL DE BRIEY
_TS_CO_etab_34149,1,Agence BRIGNOLES ,True,_TS_CO_Department_Var83,83023,1036,BRIGNOLES
_TS_CO_etab_84137,742,Agence BRIOUDE ,True,_TS_CO_Department_HauteLoire43,43040,1036,BRIOUDE
_TS_CO_etab_33096,4,Agence BRIVE LA MARQUISIE ,True,_TS_CO_Department_Corrze19,19031,1036,BRIVE LA GAILLARDE
_TS_CO_etab_84092,31,Agence BRON ,True,_TS_CO_Department_Rhne69,69029,1036,BRON
_TS_CO_etab_59113,744,Agence BRUAY LA BUISSIERE ,True,_TS_CO_Department_PasdeCalais62,62178,1036,BRUAY LA BUISSIERE
_TS_CO_etab_75307,745,Agence BRUNOY ,True,_TS_CO_Department_Essonne91,91114,1036,BRUNOY
_TS_CO_etab_59004,2,Agence BVS MYKONOS ,True,_TS_CO_Department_Oise60,60057,1036,BEAUVAIS
_TS_CO_etab_33053,8,Agence BX SAINT JEAN ,True,_TS_CO_Department_Gironde33,33063,1036,BORDEAUX
_TS_CO_etab_75519,1,Agence CADRES SAINT GERMAIN EN LA ,True,_TS_CO_Department_Yvelines78,78551,1036,ST GERMAIN EN LAYE
_TS_CO_etab_28060,749,Agence CAEN FRESNEL ,True,_TS_CO_Department_Calvados14,14118,1036,CAEN
_TS_CO_etab_34376,5,Agence CAGNES SUR MER ,True,_TS_CO_Department_AlpesMaritimes06,6027,1036,CAGNES SUR MER
_TS_CO_etab_76051,750,Agence CAHORS HAUTESSERRE ,True,_TS_CO_Department_Lot46,46042,1036,CAHORS
_TS_CO_etab_59053,751,Agence CALAIS MOLLIEN ,True,_TS_CO_Department_PasdeCalais62,62193,1036,CALAIS
_TS_CO_etab_59117,753,Agence CALAIS SAINT EXUPERY ,True,_TS_CO_Department_PasdeCalais62,62193,1036,CALAIS
_TS_CO_etab_84060,32,Agence CALUIRE ,True,_TS_CO_Department_Rhne69,69034,1036,CALUIRE ET CUIRE
_TS_CO_etab_59089,756,Agence CAMBRAI ,True,_TS_CO_Department_Nord59,59122,1036,CAMBRAI
_TS_CO_etab_34137,6,Agence CANNES ,True,_TS_CO_Department_AlpesMaritimes06,6029,1036,CANNES
_TS_CO_etab_66113,46,Agence CAPESTERRE PLACEMENT ,True,_TS_CO_Department_Guadeloupe971,97107,1036,CAPESTERRE BELLE EAU
_TS_CO_etab_76094,1,Agence CARCASSONNE ,True,_TS_CO_Department_Aude11,11069,1036,CARCASSONNE
_TS_CO_etab_27198,758,Agence CARHAIX ,True,_TS_CO_Department_Finistre29,29024,1036,CARHAIX PLOUGUER
_TS_CO_etab_76040,12,Agence CARMAUX ,True,_TS_CO_Department_Tarn81,81060,1036,CARMAUX
_TS_CO_etab_34368,6,Agence CARPENTRAS ,True,_TS_CO_Department_Vaucluse84,84031,1036,CARPENTRAS
_TS_CO_etab_59093,761,Agence CARVIN ,True,_TS_CO_Department_PasdeCalais62,62215,1036,CARVIN
_TS_CO_etab_76047,2,Agence CASTELGINEST ,True,_TS_CO_Department_HauteGaronne31,31116,1036,CASTELGINEST
_TS_CO_etab_76083,2,Agence CASTELNAUDARY ,True,_TS_CO_Department_Aude11,11076,1036,CASTELNAUDARY
_TS_CO_etab_76016,765,Agence CASTELSARRASIN ,True,_TS_CO_Department_TarnetGaronne82,82033,1036,CASTELSARRASIN
_TS_CO_etab_76038,13,Agence CASTRES ,True,_TS_CO_Department_Tarn81,81065,1036,CASTRES
_TS_CO_etab_59095,768,Agence CAUDRY ,True,_TS_CO_Department_Nord59,59139,1036,CAUDRY
_TS_CO_etab_34356,7,Agence CAVAILLON ,True,_TS_CO_Department_Vaucluse84,84035,1036,CAVAILLON
_TS_CO_etab_69100,1,Agence CAYENNE BADUEL ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_69106,2,Agence CAYENNE COLLERY ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_69010,3,Agence CAYENNE MONTABO ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_33040,9,Agence CENON ,True,_TS_CO_Department_Gironde33,33119,1036,CENON
_TS_CO_etab_76108,2,Agence CERET ,True,_TS_CO_Department_PyrnesOrientales66,66049,1036,CERET
_TS_CO_etab_75608,4,Agence CERGY ,True,_TS_CO_Department_ValdOise95,95127,1036,CERGY
_TS_CO_etab_13901,774,Agence CHALLANS ,True,_TS_CO_Department_Vende85,85047,1036,CHALLANS
_TS_CO_etab_21004,775,Agence CHALON CENTRE ,True,_TS_CO_Department_Saneetloire71,71076,1036,CHALON SUR SAONE
_TS_CO_etab_21028,776,Agence CHALON Nord ,True,_TS_CO_Department_Saneetloire71,71076,1036,CHALON SUR SAONE
_TS_CO_etab_54042,777,Agence CHALONS EN CHAMPAGNE ,True,_TS_CO_Department_Marne51,51108,1036,CHALONS EN CHAMPAGNE
_TS_CO_etab_84131,1,Agence CHAMALIERES ,True,_TS_CO_Department_PuydeDme63,63075,1036,CHAMALIERES
_TS_CO_etab_84052,781,Agence CHAMBERY COMBES ,True,_TS_CO_Department_Savoie73,73065,1036,CHAMBERY
_TS_CO_etab_84304,782,Agence CHAMBERY GRAND VERGER ,True,_TS_CO_Department_Savoie73,73065,1036,CHAMBERY
_TS_CO_etab_84021,783,Agence CHAMBERY MUDRY ,True,_TS_CO_Department_Savoie73,73065,1036,CHAMBERY
_TS_CO_etab_21050,785,Agence CHAMPAGNOLE ,True,_TS_CO_Department_Jura39,39097,1036,CHAMPAGNOLE
_TS_CO_etab_75809,2,Agence CHAMPIGNY SUR MARNE ,True,_TS_CO_Department_ValdeMarne94,94017,1036,CHAMPIGNY SUR MARNE
_TS_CO_etab_54043,787,Agence CHARLEVILLE MONTJOLY ,True,_TS_CO_Department_Ardennes08,8105,1036,CHARLEVILLE MEZIERES
_TS_CO_etab_54044,788,Agence CHARLEVILLE VAL DE VENCE ,True,_TS_CO_Department_Ardennes08,8105,1036,CHARLEVILLE MEZIERES
_TS_CO_etab_35247,5,Agence CHARTRES ,True,_TS_CO_Department_EureetLoir28,28085,1036,CHARTRES
_TS_CO_etab_13733,789,Agence CHATEAU DU LOIR ,True,_TS_CO_Department_Sarthe72,72071,1036,MONTVAL SUR LOIR
_TS_CO_etab_13860,791,Agence CHATEAU GONTIER ,True,_TS_CO_Department_Mayenne53,53062,1036,CHATEAU GONTIER SUR MAYENNE
_TS_CO_etab_59023,792,Agence CHATEAU THIERRY ,True,_TS_CO_Department_Aisne02,2168,1036,CHATEAU THIERRY
_TS_CO_etab_13900,223,Agence CHATEAUBRIANT ,True,_TS_CO_Department_LoireAtlantique44,44036,1036,CHATEAUBRIANT
_TS_CO_etab_35111,18,Agence CHATEAUDUN ,True,_TS_CO_Department_EureetLoir28,28088,1036,CHATEAUDUN
_TS_CO_etab_34015,10,Agence CHATEAURENARD ,True,_TS_CO_Department_BouchesduRhne13,13027,1036,CHATEAURENARD
_TS_CO_etab_35236,794,Agence CHATEAUROUX BALSAN ,True,_TS_CO_Department_Indre36,36044,1036,CHATEAUROUX
_TS_CO_etab_33082,795,Agence CHATELLERAULT ,True,_TS_CO_Department_Vienne86,86066,1036,CHATELLERAULT
_TS_CO_etab_54037,796,Agence CHAUMONT ,True,_TS_CO_Department_HauteMarne52,52121,1036,CHAUMONT
_TS_CO_etab_59028,797,Agence CHAUNY ,True,_TS_CO_Department_Aisne02,2173,1036,CHAUNY
_TS_CO_etab_75325,2,Agence CHELLES ,True,_TS_CO_Department_SeineetMarne77,60145,1036,CHELLES
_TS_CO_etab_75836,3,Agence CHENNEVIERES SUR MARNE ,True,_TS_CO_Department_ValdeMarne94,94019,1036,CHENNEVIERES SUR MARNE
_TS_CO_etab_28117,800,Agence CHERB Ouest ,True,_TS_CO_Department_Manche50,50129,1036,CHERBOURG EN COTENTIN
_TS_CO_etab_28055,801,Agence CHERBOURG Sud ,True,_TS_CO_Department_Manche50,50602,1036,#N/A
_TS_CO_etab_75478,3,Agence CHESSY VAL D'EUROPE ,True,_TS_CO_Department_SeineetMarne77,69056,1036,CHESSY
_TS_CO_etab_35245,803,Agence CHINON ,True,_TS_CO_Department_IndreetLoire37,37072,1036,CHINON
_TS_CO_etab_75704,4,Agence CHOISY LE ROI ,True,_TS_CO_Department_ValdeMarne94,94022,1036,CHOISY LE ROI
_TS_CO_etab_13924,7,Agence CHOLET ,True,_TS_CO_Department_MaineetLoire49,49099,1036,CHOLET
_TS_CO_etab_59033,3,Agence CLERMONT FITZ JAMES ,True,_TS_CO_Department_Oise60,60234,1036,FITZ JAMES
_TS_CO_etab_76062,808,Agence CLERMONT HERAULT ,True,_TS_CO_Department_Hrault34,34079,1036,CLERMONT L HERAULT
_TS_CO_etab_75514,6,Agence CLICHY LA GARENNE ,True,_TS_CO_Department_HautsdeSeine92,92024,1036,CLICHY
_TS_CO_etab_75814,5,Agence CLICHY SOUS BOIS ,True,_TS_CO_Department_SeineSaintDenis93,93014,1036,CLICHY SOUS BOIS
_TS_CO_etab_13737,227,Agence CLISSON ,True,_TS_CO_Department_LoireAtlantique44,44043,1036,CLISSON
_TS_CO_etab_84055,813,Agence CLUSES ,True,_TS_CO_Department_HauteSavoie74,74081,1036,CLUSES
_TS_CO_etab_33074,814,Agence COGNAC ,True,_TS_CO_Department_Charente16,16102,1036,COGNAC
_TS_CO_etab_54192,816,Agence COLMAR EUROPE ,True,_TS_CO_Department_HautRhin68,68066,1036,COLMAR
_TS_CO_etab_54018,817,Agence COLMAR LACARRE ,True,_TS_CO_Department_HautRhin68,68066,1036,COLMAR
_TS_CO_etab_75667,7,Agence COLOMBES ,True,_TS_CO_Department_HautsdeSeine92,92025,1036,COLOMBES
_TS_CO_etab_76057,3,Agence COLOMIERS ,True,_TS_CO_Department_HauteGaronne31,31149,1036,COLOMIERS
_TS_CO_etab_27184,1,Agence COMBOURG ,True,_TS_CO_Department_IlleetVilaine35,35085,1036,COMBOURG
_TS_CO_etab_54088,820,Agence COMMERCY ,True,_TS_CO_Department_Meuse55,55122,1036,COMMERCY
_TS_CO_etab_59021,4,Agence COMPIEGNE DE LESSEPS ,True,_TS_CO_Department_Oise60,60159,1036,COMPIEGNE
